,2d_x,2d_y,periodic_#_2d,bond_1_2d,bond_2_2d,bond_3_2d,3d_x,3d_y,3d_z
10,-4.162,-0.67,6,2,0,0,-6.8595,-0.0418,0.0
11,-5.3606,-0.0747,6,2,1,0,4.7204,0.2857,0.0
12,-5.4378,1.2509,8,0,1,0,-8.0961,0.8783,0.0
13,-6.468,-0.8043,8,1,0,0,5.9176,-0.5306,0.0
0,3.6394,0.0,7,1,0,0,2.7365,0.0,0.0
1,2.3355,0.2688,6,2,1,0,1.8432,-0.295,2.0198
2,1.9212,1.5342,6,1,1,0,1.8809,-1.8631,0.5726
3,0.6172,1.8029,6,1,1,0,-1.9349,-2.265,-1.1552
4,-0.2687,0.8107,6,2,1,0,-0.2335,-2.6675,-0.4784
5,0.1493,-0.4503,6,2,1,0,-0.975,-1.7925,-0.668
6,1.4495,-0.7235,6,1,1,0,-0.612,3.6724,0.1542
7,-0.7367,-1.4426,6,4,0,0,0.3804,0.1269,0.2032
8,-1.7289,-0.5567,9,1,0,0,-0.7825,-0.4788,-0.3953
9,0.2556,-2.3286,9,1,0,0,0.386,1.5395,0.3932
10,-1.6226,-2.4349,9,1,0,0,-0.6767,2.3683,-0.0
11,-1.5689,1.0838,7,2,1,0,-1.855,0.3921,-0.7501
12,-1.9869,2.3448,8,1,0,0,1.6546,-0.5183,0.6751
13,-2.4549,0.0915,8,0,1,0,-1.812,1.7808,-0.5711
0,2.8276,0.0,8,1,0,0,2.9015,0.0,0.0
1,1.7024,0.7298,6,2,0,0,-0.3122,0.9485,2.0348
2,0.5107,0.1185,6,2,1,0,0.5255,0.3076,-0.1288
3,-0.5965,0.8337,6,2,1,0,-0.4841,0.3597,0.8709
4,-0.5164,2.1697,7,1,0,0,1.8534,0.963,-0.0
5,-1.7965,0.2459,6,1,1,0,0.2485,-0.3944,-1.3266
6,-1.8395,-1.0915,6,1,1,0,-1.7393,-0.2456,0.6462
7,-0.7324,-1.8068,6,1,1,0,-0.9982,-1.0099,-1.5411
8,0.4406,-1.1993,6,1,1,0,-1.9951,-0.9289,-0.5554
0,-4.7342,-0.3723,8,0,1,0,5.1333,-0.6295,0.0
1,-3.5433,1.8207,8,1,0,0,4.1828,1.2198,-0.0
2,-3.5877,0.2561,6,2,1,0,-1.0139,0.297,-0.0
3,-2.4783,-0.4261,6,2,0,0,-2.3449,-0.4882,0.0
4,-1.3321,0.1922,6,2,0,0,0.2275,-0.6247,0.0
5,-0.2127,-0.4904,6,2,0,0,-3.5758,0.4478,-0.0
6,0.9234,0.1282,6,2,0,0,1.5462,0.1846,-0.0
7,2.0327,-0.554,6,2,0,0,-4.9169,-0.3223,0.0
8,3.1891,0.064,6,2,0,0,2.8168,-0.7012,0.0
9,4.2984,-0.6183,6,2,0,0,-6.1394,0.6167,-0.0
10,5.4446,-0.0,6,1,0,0,4.0841,0.0,0.0
0,2.3407,0.0,8,1,0,0,2.3197,0.0,0.0
1,1.1961,0.6751,6,2,1,0,1.392,-1.7665,-0.594
2,1.2037,2.0075,8,0,1,0,-0.2072,1.2861,-0.0
3,0.0389,0.0214,6,2,1,0,0.0444,-0.0363,-0.0104
4,-1.1743,0.5702,6,1,1,0,-1.1717,-0.6831,0.2177
5,-2.0721,-0.4084,6,1,1,0,-1.5098,1.5184,0.2222
6,-1.4184,-1.5656,6,1,1,0,-2.1468,0.2937,0.3737
7,-0.1146,-1.3002,7,2,0,0,1.2794,-0.6124,-0.2091
0,-4.6564,1.6982,8,0,1,0,6.4268,0.6303,-0.0
1,-5.9811,-0.144,8,1,0,0,5.479,-1.2182,0.0
2,-4.7447,0.3744,6,2,1,0,-1.1011,0.54,-0.0
3,-3.6645,-0.2985,6,2,0,0,-2.3588,-0.3667,0.0
4,-2.4239,0.2836,6,2,0,0,0.2298,-0.2554,0.0
5,-1.4075,-0.385,6,2,0,0,-3.6991,0.4119,-0.0
6,-0.1711,0.1333,6,2,0,0,1.5027,0.6301,-0.0
7,0.9219,-0.5404,6,2,0,0,-4.9503,-0.5042,0.0
8,2.0911,0.1231,6,2,0,0,2.822,-0.1837,0.0
9,3.2426,-0.6312,6,2,0,0,-6.2936,0.2692,-0.0
10,4.4119,0.0323,6,2,0,0,4.1024,0.6942,-0.0
11,5.5685,-0.6457,6,2,0,0,-7.5358,-0.6474,0.0
12,6.8133,-0.0,6,1,0,0,5.3759,0.0,0.0
0,-2.3641,1.8062,8,1,0,0,3.4098,0.6632,0.5292
1,-2.3218,0.48,6,2,1,0,-3.3563,-0.9356,0.4541
2,-3.4498,-0.221,8,0,1,0,2.9056,-1.0408,-0.515
3,-1.1482,-0.1501,6,2,1,0,-2.121,-2.2286,-0.5708
4,-1.106,-1.4762,6,1,1,0,-0.4974,2.0995,0.1087
5,0.0676,-2.1064,7,1,1,0,1.1875,0.3833,0.0
6,1.2008,-1.4021,6,1,1,0,-1.2331,-0.1888,-0.0268
7,1.1553,-0.0709,6,2,1,0,0.1335,-0.5614,-0.0722
8,-0.015,0.5541,6,1,1,0,0.8085,1.7427,0.0856
9,2.2833,0.6302,6,2,1,0,-1.5045,1.1962,0.06
10,3.4569,-0.0,8,1,0,0,2.5237,0.0,0.0
11,2.241,1.9563,8,0,1,0,-2.2562,-1.1295,-0.0531
0,-1.7328,1.9074,8,0,1,0,-1.2027,0.7188,-0.0
1,-1.6192,0.5833,6,2,1,0,-1.3575,-2.2927,-0.475
2,-0.415,0.0174,6,2,1,0,0.477,-2.7145,0.3986
3,-0.1668,-1.2889,6,1,1,0,0.036,1.931,0.0306
4,1.1528,-1.4524,6,1,1,0,0.0081,-0.5263,-0.0088
5,1.7187,-0.2482,6,2,1,0,1.3175,1.3871,0.0133
6,3.025,0.0,6,1,0,0,1.3007,0.0,0.0
7,0.7502,0.6598,16,2,0,0,-0.2796,3.3674,0.0669
8,-2.7129,-0.1783,8,1,0,0,-0.2995,-1.8707,-0.0257
0,3.5996,-0.0,7,1,0,0,3.8651,0.0,0.0
1,2.2701,-0.0422,6,2,1,0,-1.9245,-0.6064,-0.0011
2,1.4523,1.0023,7,1,1,0,-1.1046,1.481,0.0179
3,0.199,0.5495,6,2,1,0,-3.4318,1.1886,-0.0239
4,-0.9714,1.176,6,1,1,0,-0.0712,0.6274,0.0226
5,-2.0996,0.4731,6,2,1,0,-0.5777,-0.6732,0.0008
6,-3.2773,1.1012,6,1,0,0,1.3155,0.8611,0.037
7,-2.0575,-0.8565,6,1,1,0,0.2793,-1.7854,-0.0251
8,-0.8826,-1.4802,6,1,1,0,-2.2127,0.7173,-0.0
9,0.2456,-0.7772,6,2,1,0,2.1906,-0.2475,0.0037
10,1.5217,-1.146,8,2,0,0,1.672,-1.5628,-0.0319
0,-2.8753,0.3036,6,1,0,0,-2.2015,-1.9769,0.2596
1,-1.6837,-0.2864,6,3,0,0,-2.2374,-0.1294,1.2045
2,-1.601,-1.6151,6,1,0,0,-0.4675,-0.689,-1.6213
3,-0.5744,0.4468,6,2,0,0,1.6955,1.0565,-0.3763
4,0.6171,-0.1432,6,3,0,0,0.2887,0.7554,0.2318
5,1.7264,0.5899,6,2,1,0,-0.3677,-0.6032,-0.155
6,1.6437,1.9187,8,0,1,0,2.1728,2.4861,0.0
7,2.918,0.0,8,1,0,0,2.7688,0.0,0.0
8,-0.1708,-1.2143,7,1,0,0,-1.6517,-0.8995,0.4567
0,-0.5879,2.4118,8,0,1,0,-0.6077,2.4008,-0.0
1,-0.2736,1.1224,6,2,1,0,-0.3045,1.2029,0.0
2,-1.2363,0.1976,6,2,1,0,-1.2872,0.2249,0.0
3,-2.5098,0.5774,6,1,1,0,-2.6311,0.5793,-0.0001
4,-3.4725,-0.3474,6,1,1,0,-3.6069,-0.4106,0.0
5,-3.1583,-1.6368,6,1,1,0,-3.237,-1.7511,0.0
6,-1.8797,-2.0082,6,1,1,0,-1.8918,-2.1027,0.0001
7,-0.922,-1.0917,6,2,1,0,-0.9141,-1.1145,-0.0
8,0.3566,-1.4631,7,2,0,0,0.3698,-1.4607,0.0
9,1.321,-0.545,6,2,1,0,1.3343,-0.5455,-0.0001
10,2.5929,-0.9181,6,1,1,0,2.6643,-0.9494,-0.0
11,3.5572,0.0,6,1,1,0,3.6803,0.0,0.0
12,3.243,1.2894,6,1,1,0,3.3679,1.355,-0.0
13,1.9627,1.6675,6,1,1,0,2.0385,1.7614,-0.0
14,1.0067,0.7443,6,2,1,0,1.0252,0.8103,-0.0
0,4.4203,-0.0,6,1,0,0,4.089,0.0,0.0
1,3.1114,0.2427,6,2,1,0,-4.3122,-0.8155,0.5752
2,2.6677,1.4913,8,0,1,0,3.3475,1.5374,-1.1555
3,2.2471,-0.773,7,2,0,0,-2.1819,-0.8593,0.5995
4,0.9436,-0.5349,6,2,1,0,-0.9227,-0.4502,0.46
5,0.4946,0.7182,6,1,1,0,1.801,0.2598,-0.0622
6,-0.8142,0.9609,6,1,1,0,0.0949,-1.4275,0.485
7,-1.6741,-0.0496,6,2,1,0,-0.5445,0.8995,0.28
8,-1.2295,-1.308,6,1,1,0,1.4345,-1.0779,0.2266
9,0.0837,-1.5454,6,1,1,0,0.788,1.2452,0.0
10,-2.9821,0.1833,6,2,1,0,-3.2792,-0.4031,0.0673
11,-3.4266,1.4417,8,0,1,0,3.1024,0.6019,-0.4064
12,-3.842,-0.8272,8,1,0,0,-3.4169,0.4895,-1.0696
0,-0.1112,1.7111,6,1,0,0,-1.3749,-0.1393,-1.2696
1,-0.3427,0.4014,6,4,0,0,-0.5194,-1.7317,-0.2892
2,-1.5908,0.8569,6,1,0,0,0.1085,0.1435,1.7238
3,0.6768,-0.4542,6,2,1,0,0.3582,0.3669,0.2861
4,1.9279,-0.0,8,0,1,0,1.8447,0.0,0.0
5,0.4453,-1.7638,8,1,0,0,0.1265,1.8805,0.0
6,-1.0053,-0.7514,7,1,0,0,-0.5436,-0.5198,-0.451
0,5.8425,0.0,8,1,0,0,4.1702,0.0,0.0
1,4.5467,0.3129,6,2,0,0,-5.4458,2.2974,0.9477
2,3.6275,-0.6487,6,2,0,0,4.69,-1.2261,0.8687
3,2.3374,-0.3301,7,3,0,0,5.2476,0.3487,-1.116
4,1.9608,0.9444,6,2,0,0,4.0143,1.271,0.9442
5,0.6764,1.2576,6,2,0,0,-2.8449,-0.2628,-0.1676
6,-0.2427,0.296,7,3,0,0,0.0379,-0.7252,-0.1305
7,0.1225,-0.9788,6,2,0,0,-1.9404,0.5267,-1.0679
8,1.4183,-1.2917,6,2,0,0,-2.2777,-1.4718,0.5216
9,-1.5385,0.6088,6,2,0,0,-0.4754,0.065,-1.2748
10,-2.4576,-0.3528,6,2,0,0,-0.8076,-1.8865,0.2443
11,-3.7479,-0.034,16,2,2,0,-3.7256,0.5752,0.7163
12,-3.435,1.2618,8,0,1,0,1.4733,-0.6749,0.2817
13,-4.0666,-1.3243,8,0,1,0,-4.6946,1.5457,0.0
14,-5.0437,0.2788,8,1,0,0,2.5786,-0.3824,-0.7679
0,-0.417,-0.0148,6,2,1,0,-1.5494,0.9991,-0.0742
1,-0.1681,1.2878,7,1,1,0,2.5243,0.8903,-0.4459
2,0.7431,-0.661,6,1,1,0,2.3751,-0.9881,0.4402
3,-1.6123,-0.5788,6,2,1,0,-0.2674,1.2439,-0.0977
4,1.1444,1.4626,8,2,0,0,-1.7528,-0.3334,0.0308
5,1.7248,0.249,6,2,1,0,-0.4992,-0.9306,0.0925
6,-1.7342,-1.9094,8,0,1,0,0.433,0.1,-0.0
7,-2.7079,0.1646,8,1,0,0,-3.0715,-0.9811,0.0544
8,3.0274,0.0,6,1,0,0,1.8078,0.0,0.0
0,-2.7127,-0.172,8,0,1,0,-3.3191,0.272,-0.0
1,-1.6174,0.5848,7,2,1,0,2.6735,-0.1819,0.0
2,-1.7262,1.9125,8,1,0,0,1.9138,1.6479,-0.0
3,-0.4156,0.0186,6,2,1,0,-0.659,0.6938,-0.0
4,0.7505,0.6569,7,1,1,0,-1.235,-1.4252,0.0
5,1.7157,-0.2545,6,2,1,0,1.7203,0.4972,-0.0
6,3.0219,0.0,6,1,0,0,0.4917,0.0,0.0
7,1.1518,-1.4607,7,2,0,0,0.1029,-1.3404,0.0
8,-0.168,-1.2856,6,1,1,0,-1.689,-0.1633,0.0
0,1.7929,-1.8751,8,0,1,0,-1.2943,-2.843,0.0456
1,1.9224,-0.5486,7,2,1,0,0.6262,-2.5895,-0.0262
2,3.1326,0.0,8,1,0,0,1.822,0.0,0.0
3,0.8391,0.2254,6,2,1,0,2.4599,1.1284,-0.0052
4,0.9696,1.5454,6,1,1,0,-0.4163,-2.0666,0.0184
5,-0.1137,2.3194,6,1,1,0,0.4898,0.1817,0.0
6,-1.3239,1.7708,6,1,1,0,0.3013,1.564,-0.0268
7,-1.4534,0.4443,6,2,1,0,-0.5937,-0.7349,0.0225
8,-2.5229,-0.3479,6,1,1,0,-0.9854,2.1241,-0.0532
9,-2.0998,-1.6056,7,2,0,0,-1.8895,-0.1462,0.0471
10,-0.7729,-1.5982,7,1,1,0,1.5678,2.1322,-0.0182
11,-0.3701,-0.3297,6,2,1,0,-2.0877,1.2498,-0.0041
0,-2.6123,1.8446,8,1,0,0,-2.2801,2.7959,-0.0
1,-2.295,0.5518,5,3,0,0,-2.2801,1.5387,-2.3344
2,-3.2533,-0.3705,8,1,0,0,3.3591,-1.8738,1.0092
3,-1.0152,0.1852,6,2,1,0,-0.8477,0.5514,-0.297
4,-0.6979,-1.1076,6,1,1,0,1.1788,-1.2128,0.6532
5,0.5819,-1.4741,6,1,1,0,-1.2017,-0.6491,0.3496
6,1.5402,-0.5518,6,2,1,0,0.5106,0.8711,-0.4691
7,2.8158,-0.9223,6,1,1,0,-0.1955,-1.5188,0.8179
8,3.7741,-0.0,8,0,1,0,1.5084,0.0,0.0
9,1.2187,0.7371,6,1,1,0,2.1587,-2.0788,1.1195
10,-0.0569,1.1075,6,1,1,0,-1.9104,1.5762,-0.8489
0,-1.3037,2.6207,9,1,0,0,-1.2864,2.669,0.0
1,-1.2927,1.2916,6,2,1,0,1.6442,-2.2773,-0.0443
2,-2.4402,0.6174,6,1,1,0,3.1513,0.077,0.0547
3,-2.4292,-0.7118,6,1,1,0,1.1568,1.0232,-0.0222
4,-1.2706,-1.3668,6,1,1,0,-0.0929,0.6361,-0.0174
5,-0.123,-0.6927,6,2,1,0,-0.0947,-0.7608,-0.0204
6,1.1414,-1.0911,6,2,1,0,1.2153,-1.1324,-0.0276
7,1.5666,-2.3544,8,0,1,0,-1.2963,1.3643,0.0038
8,1.9163,-0.011,6,2,1,0,-1.3022,-1.4836,-0.0022
9,3.2455,0.0,8,0,1,0,1.9318,0.0,0.0
10,1.1235,1.0616,7,2,0,0,-2.5123,0.6486,0.0399
11,-0.134,0.6366,6,2,1,0,-2.5146,-0.7643,0.0358
0,-3.3252,1.0764,6,1,0,0,-1.8248,1.4963,0.8926
1,-2.0869,1.5522,8,2,0,0,2.4877,0.2898,-0.2773
2,-1.0542,0.7173,6,2,1,0,-1.3423,-0.6517,0.3553
3,0.1879,1.1976,6,1,1,0,0.8412,-1.2633,-0.2239
4,1.2251,0.3591,6,2,1,0,-0.8578,-2.8223,-0.2861
5,2.4635,0.8348,8,2,0,0,-0.9555,0.6273,0.6002
6,3.4961,-0.0,6,1,0,0,1.2898,0.0,0.0
7,1.0158,-0.9561,7,1,1,0,0.4008,0.9862,0.4678
8,-0.2264,-1.4364,6,2,1,0,-0.4588,-1.6018,-0.0442
9,-0.432,-2.747,7,1,0,0,-2.4803,2.2462,0.0
10,-1.2637,-0.5979,7,1,1,0,2.8999,0.6932,-1.4845
0,3.2539,-0.0,6,1,0,0,2.6291,0.0,0.0
1,1.9367,-0.1796,6,2,1,0,-2.342,-1.5981,0.0
2,1.4352,-1.4125,6,1,1,0,0.4433,0.6376,0.0
3,0.118,-1.5922,6,2,1,0,-0.9217,0.21,0.0
4,-0.6999,-0.5441,6,2,1,0,1.1314,-1.6929,0.0
5,-2.017,-0.7237,6,1,1,0,1.4515,-0.3456,0.0
6,-2.8349,0.3244,6,1,1,0,-1.1953,-1.1647,0.0
7,-2.3334,1.5573,6,1,1,0,-0.17,-2.0649,0.0
8,-1.0161,1.7369,6,1,1,0,0.7216,2.0282,0.0
9,-0.1984,0.6888,6,2,1,0,-1.9529,1.1805,0.0
10,1.1189,0.8684,6,2,1,0,2.1729,-2.7184,0.0
11,1.6204,2.1014,8,0,1,0,-0.315,2.9764,0.0
12,-0.3835,-2.8252,8,0,1,0,-1.6529,2.552,0.0
0,-1.4138,3.0858,6,1,0,0,-1.1935,2.7519,-0.0
1,-1.6739,1.7853,6,2,1,0,0.6105,2.2591,-0.8628
2,-2.9283,1.36,8,0,1,0,-3.8866,-0.3193,-1.9398
3,-0.681,0.9035,7,2,0,0,-2.0043,0.3383,-1.208
4,-0.9411,-0.3968,6,3,0,0,-0.8667,0.4653,-0.4019
5,0.0518,-1.2787,6,2,0,0,0.1809,-0.6141,-0.8267
6,1.313,-0.8548,6,2,1,0,1.2926,-0.7507,0.1507
7,1.5744,0.4524,6,1,1,0,-0.4615,1.8651,-0.4281
8,2.8355,0.8764,6,1,1,0,1.1661,-1.592,1.2823
9,3.8366,0.0,6,1,1,0,2.4801,0.0,0.0
10,3.5752,-1.3072,6,1,1,0,-3.0303,-0.4495,-1.0783
11,2.3113,-1.7448,6,1,1,0,2.1772,-1.6403,2.2605
12,-2.2022,-0.8209,6,2,1,0,3.4798,-0.0229,0.9874
13,-2.4623,-2.1213,8,1,0,0,3.3255,-0.8395,2.1215
14,-3.1951,0.061,8,0,1,0,-3.2698,-1.4514,-0.0568
0,-1.0296,1.8261,6,1,1,0,0.17,-2.7594,-0.0233
1,0.2139,-0.1108,6,2,1,0,0.1962,2.4152,0.0226
2,0.1539,1.2182,6,2,1,0,2.3785,0.8608,-0.5477
3,-0.9057,-0.8295,6,2,1,0,2.3673,-0.8653,0.5451
4,-2.153,1.1049,6,1,1,0,0.302,0.0099,0.0029
5,-2.0827,-0.2231,6,1,1,0,-0.4745,-1.1859,0.0062
6,-0.8418,-2.1562,6,1,0,0,-0.3988,1.2492,-0.0
7,1.2734,1.9369,9,1,0,0,-1.8845,-1.1293,0.0057
8,1.3973,-0.7187,6,2,1,0,-1.8059,1.2975,-0.008
9,1.4573,-2.0477,8,1,0,0,-2.5485,0.1074,-0.0035
10,2.5169,-0.0,8,0,1,0,1.6983,0.0,0.0
0,3.4534,-0.0,8,1,0,0,2.5633,0.0,0.0
1,2.1757,0.3617,6,2,1,0,-0.422,-2.9245,-1.8431
2,1.8508,1.6502,8,0,1,0,-0.5929,-2.3092,0.1244
3,1.2228,-0.5652,6,2,0,0,-0.1309,0.3834,-0.3838
4,-0.0563,-0.198,6,2,1,0,-0.1809,-0.6295,-1.4828
5,-1.0092,-1.1249,6,2,1,0,1.0529,0.6949,0.3409
6,-0.6787,-2.4119,6,1,0,0,-1.3331,1.0278,0.0
7,-2.2911,-0.7702,6,1,1,0,1.0144,1.6079,1.4171
8,-2.623,0.5225,6,1,1,0,-1.3713,1.9284,1.0796
9,-1.6631,1.4452,6,1,1,0,-0.1956,2.2172,1.7908
10,-0.3812,1.0906,6,1,1,0,-0.4039,-1.9963,-1.043
0,3.8444,0.0,5,1,0,0,5.6922,0.0,0.0
1,0.8403,-1.2994,8,0,1,0,0.0707,-2.0472,1.0393
2,-0.5305,1.9325,8,0,1,0,0.0711,2.2956,-0.0
3,0.4062,0.4232,7,3,0,0,0.4127,0.1678,0.7019
4,1.3269,0.8136,6,2,0,0,1.6308,0.3338,1.3956
5,-0.8069,-0.6345,6,2,1,0,-1.3618,-0.756,-0.1681
6,-1.1973,0.2861,6,2,1,0,-1.3612,0.5979,-0.4927
7,2.1253,0.2116,6,2,0,0,2.8612,0.1144,0.4787
8,0.1832,-0.5455,6,2,1,0,-0.2369,-0.9582,0.5729
9,-0.4452,0.9361,6,2,1,0,-0.2365,1.1134,0.0768
10,-1.409,-1.433,6,1,1,0,-2.4038,-1.6034,-0.5914
11,-2.1899,0.4082,6,1,1,0,-2.4024,1.1619,-1.255
12,3.0459,0.6021,6,2,0,0,4.2127,0.2882,1.2045
13,-2.4015,-1.3108,6,1,1,0,-3.4748,-1.0407,-1.3164
14,-2.7919,-0.3902,6,1,1,0,-3.4741,0.3324,-1.646
0,-1.3294,2.3036,8,0,1,0,-1.4735,-2.1317,-0.0059
1,-0.666,1.1518,6,2,1,0,2.5908,0.0502,-0.0029
2,-1.3294,0.0,6,2,0,0,-1.191,2.2189,0.0044
3,-0.666,-1.1519,6,2,1,0,-1.3167,0.0401,-0.0015
4,-1.3295,-2.3037,8,0,1,0,0.6942,1.1196,-0.0
5,0.6655,-1.1519,7,2,0,0,0.6971,-1.2987,0.0069
6,1.329,0.0,6,2,1,0,-0.7569,-1.1417,-0.0015
7,2.6605,0.0,8,0,1,0,1.3698,0.0,0.0
8,0.6655,1.1518,7,2,0,0,-0.6138,1.1434,0.0005
0,3.6487,0.0,6,1,0,0,2.6519,0.0,0.0
1,2.4782,-0.6287,8,2,0,0,0.6044,0.277,1.7106
2,1.3493,0.0692,6,2,1,0,-3.1911,0.5622,0.5194
3,1.3879,1.4011,6,1,1,0,-2.0424,-0.2606,2.0036
4,0.2589,2.099,6,1,1,0,-0.9809,0.1132,0.0
5,-0.9168,1.4675,6,1,1,0,0.3587,0.1549,0.4779
6,-0.9582,0.1408,6,2,1,0,1.4532,0.0721,-0.4153
7,0.1735,-0.5623,6,2,1,0,-1.1743,0.0273,-1.4027
8,0.1321,-1.889,8,1,0,0,1.2223,0.0359,-1.8035
9,-2.1287,-0.4879,6,2,1,0,-0.0901,0.004,-2.2975
10,-3.2576,0.21,8,0,1,0,-2.0871,0.1413,0.8489
11,-2.1673,-1.8197,8,1,0,0,3.2755,-1.1276,0.3588
0,3.1632,0.0,6,1,0,0,1.9009,0.0,0.0
1,1.9053,-0.4281,8,2,0,0,0.8793,0.4297,-1.8529
2,0.9048,0.4464,6,2,1,0,-0.5303,0.093,1.3343
3,1.1565,1.7492,8,0,1,0,-0.3478,0.0529,-0.0
4,-0.353,0.0127,6,2,1,0,-1.6017,-0.1828,-0.5682
5,-1.4426,0.7782,6,1,1,0,-1.8162,-0.1261,1.6467
6,-2.5076,-0.0212,6,1,1,0,-2.5202,-0.3127,0.465
7,-2.0794,-1.2791,6,1,1,0,0.8599,0.1843,-0.6516
8,-0.7471,-1.2581,7,2,0,0,3.1761,-0.1383,-0.3731
0,3.3927,0.0,7,1,0,0,2.6196,0.0,0.0
1,2.0638,0.0801,6,2,1,0,-0.5345,-2.9032,0.4915
2,1.4733,1.2736,6,1,1,0,1.2207,-2.5566,-0.496
3,0.1443,1.3538,6,1,1,0,-1.0802,3.3446,0.0647
4,-0.5912,0.2453,6,2,1,0,-0.0573,-0.6981,-0.0185
5,-1.9171,0.3302,6,2,1,0,-0.7552,2.072,0.0174
6,-2.5106,1.5189,8,1,0,0,0.9484,0.3113,-0.0209
7,-2.6526,-0.7783,8,0,1,0,-1.4106,-0.271,-0.0227
8,0.0023,-0.9434,6,2,1,0,0.5958,1.6782,-0.0078
9,-0.7332,-2.0519,6,1,0,0,-1.7603,1.0897,-0.0
10,1.3283,-1.0283,6,1,1,0,0.2137,-2.0671,-0.0078
0,3.7597,-0.0,6,1,0,0,3.7709,0.0,0.0
1,2.4569,0.2611,6,2,1,0,-3.7139,0.046,0.1513
2,2.0272,1.5185,8,0,1,0,-1.6379,0.5013,0.0
3,1.5799,-0.7394,7,2,0,0,-0.3149,0.3585,0.0724
4,0.2733,-0.4825,6,2,1,0,0.4765,1.3551,-0.5439
5,-0.1526,0.7792,6,1,1,0,0.3463,-0.7064,0.7288
6,-1.4592,1.036,6,1,1,0,1.8819,1.2513,-0.5706
7,-2.3362,0.0354,6,2,1,0,1.7488,-0.813,0.7087
8,-1.9065,-1.2219,6,1,1,0,2.5226,0.1532,0.0386
9,-0.6037,-1.4831,6,1,1,0,-2.5926,-0.3783,-0.0909
10,-3.639,0.2966,8,1,0,0,-2.4878,-1.7676,-0.4945
0,-3.6547,1.8672,6,1,0,0,4.1415,1.8461,-0.0
1,-2.3607,1.5536,8,2,0,0,-2.8356,0.4914,-0.4404
2,-1.9854,0.2822,6,2,1,0,-2.6842,-1.3698,0.6123
3,-2.904,-0.6852,8,0,1,0,2.1021,-0.1192,0.003
4,-0.6914,-0.0313,6,2,1,0,-0.7578,-0.3397,0.0033
5,-0.3112,-1.3074,6,1,1,0,1.3345,0.3878,-1.0694
6,0.9778,-1.6162,6,1,1,0,1.4234,-0.7456,1.0702
7,1.8916,-0.6538,6,2,1,0,-0.0709,0.2852,-1.0658
8,3.1904,-0.9625,6,2,0,0,0.0224,-0.8594,1.0651
9,4.1042,-0.0,5,1,0,0,3.5791,0.0,0.0
10,1.5212,0.6224,6,1,1,0,-2.1457,-0.4214,0.0493
11,0.2223,0.9311,6,1,1,0,-4.1087,0.8444,-0.2276
0,-2.1291,0.8245,6,1,1,0,-1.4911,-1.9969,-0.3277
1,-3.0332,-0.1549,6,1,1,0,-0.5639,2.3511,0.0861
2,-2.6369,-1.4267,6,1,1,0,-3.1838,1.2096,1.0819
3,-1.3366,-1.7192,6,1,1,0,-1.4097,0.2582,-0.1062
4,-0.4385,-0.7417,6,2,1,0,0.4666,-0.8551,-0.1413
5,-0.8347,0.5301,6,2,1,0,0.7577,0.4998,-0.0099
6,0.2479,1.2993,6,2,1,0,-0.893,-0.9372,-0.1982
7,0.1998,2.6265,8,0,1,0,-0.4479,1.1356,-0.0
8,0.8895,-0.76,6,2,1,0,-2.7819,0.574,-0.1281
9,1.6037,-1.8796,8,0,1,0,1.4953,-1.8158,-0.1962
10,1.3196,0.5037,7,3,0,0,2.0896,0.9511,0.0745
11,2.5855,0.8981,6,2,0,0,2.8336,-1.3742,-0.135
12,3.5629,-0.0,8,1,0,0,3.1287,0.0,0.0
0,-1.5291,2.0891,8,1,0,0,-0.9988,1.8347,-0.0
1,-1.116,0.8263,6,2,1,0,1.6291,2.247,-0.0
2,-2.0064,-0.1652,6,1,1,0,-2.5931,-1.8718,0.0
3,-1.5933,-1.4281,6,1,1,0,-0.7336,-0.4942,0.0
4,-0.2908,-1.7038,6,1,1,0,-0.2275,0.8355,-0.0
5,0.5941,-0.7158,6,2,1,0,1.1651,1.0781,-0.0
6,1.8967,-0.9916,6,1,1,0,0.2037,-1.559,0.0
7,2.787,0.0,8,0,1,0,2.0682,0.0,0.0
8,0.1865,0.5506,6,2,1,0,1.5888,-1.3184,0.0
9,1.0714,1.5385,8,1,0,0,-2.1017,-0.7521,0.0
0,1.0912,-0.9043,6,1,1,0,-2.5062,-0.1611,0.4086
1,-0.161,-1.366,6,2,1,0,-1.1754,-2.1575,-0.8521
2,-1.1836,-0.5139,6,2,1,0,-1.1773,2.1527,0.8645
3,-0.9541,0.7999,6,2,1,0,3.6765,-0.9846,-0.0347
4,0.2968,1.2547,6,1,1,0,3.6129,1.0674,-0.1585
5,1.3195,0.4028,6,2,1,0,-1.2528,-0.083,0.2107
6,2.5692,0.8508,6,2,1,0,-0.5508,-1.1699,-0.3567
7,2.7987,2.1646,8,0,1,0,-0.5515,1.0983,0.5357
8,3.585,-0.0,8,1,0,0,1.5913,0.0,0.0
9,-1.9768,1.6519,8,2,0,0,0.857,-1.1358,-0.4178
10,-2.4289,-0.9768,8,2,0,0,0.8557,1.1209,0.4571
11,-0.3893,-2.6729,8,2,0,0,2.9805,0.0252,-0.0661
12,-1.7485,2.9589,6,1,0,0,-3.0922,-0.6202,1.5216
13,-3.4516,-0.1247,6,1,0,0,-1.6268,-2.2166,-2.1124
14,0.6334,-3.525,6,1,0,0,-1.6408,3.0641,-0.0
